"center_frequency_amplitude","center_frequency_amplitude_timestamp_before","center_frequency_amplitude_timestamp_after","peak_frequency","peak_amplitude","peak_timestamp_before","peak_timestamp_after"
"-64.0","2025-02-26T22:36:24.987002+00:00","2025-02-26T22:36:25.077910+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.077910+00:00","2025-02-26T22:36:25.143737+00:00"
"-64.0","2025-02-26T22:36:25.143737+00:00","2025-02-26T22:36:25.231200+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.231200+00:00","2025-02-26T22:36:25.290212+00:00"
"-64.0","2025-02-26T22:36:25.290787+00:00","2025-02-26T22:36:25.369005+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.369005+00:00","2025-02-26T22:36:25.435649+00:00"
"-64.0","2025-02-26T22:36:25.435649+00:00","2025-02-26T22:36:25.526325+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.526325+00:00","2025-02-26T22:36:25.587427+00:00"
"-64.0","2025-02-26T22:36:25.587427+00:00","2025-02-26T22:36:25.675237+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.675237+00:00","2025-02-26T22:36:25.735154+00:00"
"-64.0","2025-02-26T22:36:25.735154+00:00","2025-02-26T22:36:25.833040+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.833040+00:00","2025-02-26T22:36:25.895714+00:00"
"-64.0","2025-02-26T22:36:25.895714+00:00","2025-02-26T22:36:25.986496+00:00","8450000520.0","-63.83","2025-02-26T22:36:25.986496+00:00","2025-02-26T22:36:26.047313+00:00"
"-64.0","2025-02-26T22:36:26.047313+00:00","2025-02-26T22:36:26.138071+00:00","8450000520.0","-63.83","2025-02-26T22:36:26.138071+00:00","2025-02-26T22:36:26.199816+00:00"
"-64.0","2025-02-26T22:36:26.200363+00:00","2025-02-26T22:36:26.278065+00:00","8450000520.0","-63.83","2025-02-26T22:36:26.278065+00:00","2025-02-26T22:36:26.337589+00:00"
"-64.0","2025-02-26T22:36:26.347627+00:00","2025-02-26T22:36:26.434987+00:00","8450000520.0","-63.83","2025-02-26T22:36:26.434987+00:00","2025-02-26T22:36:26.499870+00:00"
"-64.0","2025-02-26T22:36:26.499870+00:00","2025-02-26T22:36:26.590448+00:00","8450000520.0","-63.83","2025-02-26T22:36:26.590448+00:00","2025-02-26T22:36:26.664645+00:00"
"-64.0","2025-02-26T22:36:26.664645+00:00","2025-02-26T22:36:26.753039+00:00","8450000520.0","-63.83","2025-02-26T22:36:26.753039+00:00","2025-02-26T22:36:26.818116+00:00"
"-64.0","2025-02-26T22:36:26.818116+00:00","2025-02-26T22:36:26.907598+00:00","8450000520.0","-63.83","2025-02-26T22:36:26.907598+00:00","2025-02-26T22:36:26.970029+00:00"
"-64.0","2025-02-26T22:36:26.970029+00:00","2025-02-26T22:36:27.060626+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.060626+00:00","2025-02-26T22:36:27.121155+00:00"
"-64.0","2025-02-26T22:36:27.121155+00:00","2025-02-26T22:36:27.200517+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.200517+00:00","2025-02-26T22:36:27.267964+00:00"
"-64.0","2025-02-26T22:36:27.268879+00:00","2025-02-26T22:36:27.354884+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.354884+00:00","2025-02-26T22:36:27.413407+00:00"
"-64.0","2025-02-26T22:36:27.413915+00:00","2025-02-26T22:36:27.499519+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.499519+00:00","2025-02-26T22:36:27.559850+00:00"
"-64.0","2025-02-26T22:36:27.559850+00:00","2025-02-26T22:36:27.650516+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.650516+00:00","2025-02-26T22:36:27.710872+00:00"
"-64.0","2025-02-26T22:36:27.710872+00:00","2025-02-26T22:36:27.804748+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.804748+00:00","2025-02-26T22:36:27.871718+00:00"
"-64.0","2025-02-26T22:36:27.871718+00:00","2025-02-26T22:36:27.961125+00:00","8450000520.0","-63.83","2025-02-26T22:36:27.961125+00:00","2025-02-26T22:36:28.021790+00:00"
"-64.0","2025-02-26T22:36:28.021790+00:00","2025-02-26T22:36:28.114658+00:00","8450000520.0","-63.83","2025-02-26T22:36:28.114658+00:00","2025-02-26T22:36:28.172022+00:00"
"-64.0","2025-02-26T22:36:28.172022+00:00","2025-02-26T22:36:28.267690+00:00","8450000520.0","-63.83","2025-02-26T22:36:28.267690+00:00","2025-02-26T22:36:28.327708+00:00"
"-64.0","2025-02-26T22:36:28.328231+00:00","2025-02-26T22:36:28.414374+00:00","8450000520.0","-63.83","2025-02-26T22:36:28.414374+00:00","2025-02-26T22:36:28.472093+00:00"
"-64.0","2025-02-26T22:36:28.472093+00:00","2025-02-26T22:36:28.572941+00:00","8450000520.0","-63.83","2025-02-26T22:36:28.572941+00:00","2025-02-26T22:36:28.643026+00:00"
"-64.0","2025-02-26T22:36:28.643026+00:00","2025-02-26T22:36:28.733819+00:00","8450000520.0","-63.83","2025-02-26T22:36:28.733819+00:00","2025-02-26T22:36:28.794400+00:00"
"-64.0","2025-02-26T22:36:28.794400+00:00","2025-02-26T22:36:28.883723+00:00","8450000520.0","-63.83","2025-02-26T22:36:28.883723+00:00","2025-02-26T22:36:28.949214+00:00"
"-64.0","2025-02-26T22:36:28.949214+00:00","2025-02-26T22:36:29.039766+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.039766+00:00","2025-02-26T22:36:29.100135+00:00"
"-64.0","2025-02-26T22:36:29.100135+00:00","2025-02-26T22:36:29.190160+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.190160+00:00","2025-02-26T22:36:29.256825+00:00"
"-64.0","2025-02-26T22:36:29.256825+00:00","2025-02-26T22:36:29.344246+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.344246+00:00","2025-02-26T22:36:29.404913+00:00"
"-64.0","2025-02-26T22:36:29.404913+00:00","2025-02-26T22:36:29.490813+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.490813+00:00","2025-02-26T22:36:29.550438+00:00"
"-64.0","2025-02-26T22:36:29.550943+00:00","2025-02-26T22:36:29.650126+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.650126+00:00","2025-02-26T22:36:29.711300+00:00"
"-64.0","2025-02-26T22:36:29.711300+00:00","2025-02-26T22:36:29.801682+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.801682+00:00","2025-02-26T22:36:29.862027+00:00"
"-64.0","2025-02-26T22:36:29.862027+00:00","2025-02-26T22:36:29.952985+00:00","8450000520.0","-63.83","2025-02-26T22:36:29.952985+00:00","2025-02-26T22:36:30.013728+00:00"
"-64.0","2025-02-26T22:36:30.013728+00:00","2025-02-26T22:36:30.104521+00:00","8450000520.0","-63.83","2025-02-26T22:36:30.104521+00:00","2025-02-26T22:36:30.164578+00:00"
"-64.0","2025-02-26T22:36:30.164578+00:00","2025-02-26T22:36:30.255032+00:00","8450000520.0","-63.83","2025-02-26T22:36:30.255032+00:00","2025-02-26T22:36:30.315843+00:00"
"-64.0","2025-02-26T22:36:30.315843+00:00","2025-02-26T22:36:30.409339+00:00","8450000520.0","-63.83","2025-02-26T22:36:30.409339+00:00","2025-02-26T22:36:30.469182+00:00"
"-64.0","2025-02-26T22:36:30.469182+00:00","2025-02-26T22:36:30.555207+00:00","8450000520.0","-63.83","2025-02-26T22:36:30.555207+00:00","2025-02-26T22:36:30.617770+00:00"
"-64.0","2025-02-26T22:36:30.617770+00:00","2025-02-26T22:36:30.722534+00:00","8450000520.0","-63.83","2025-02-26T22:36:30.722534+00:00","2025-02-26T22:36:30.783114+00:00"
"-64.0","2025-02-26T22:36:30.783114+00:00","2025-02-26T22:36:30.874050+00:00","8450000520.0","-63.83","2025-02-26T22:36:30.874050+00:00","2025-02-26T22:36:30.937235+00:00"
"-64.0","2025-02-26T22:36:30.938429+00:00","2025-02-26T22:36:31.018952+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.018952+00:00","2025-02-26T22:36:31.079697+00:00"
"-64.0","2025-02-26T22:36:31.079697+00:00","2025-02-26T22:36:31.170269+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.170269+00:00","2025-02-26T22:36:31.230427+00:00"
"-64.0","2025-02-26T22:36:31.230427+00:00","2025-02-26T22:36:31.331220+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.331220+00:00","2025-02-26T22:36:31.395561+00:00"
"-64.0","2025-02-26T22:36:31.395561+00:00","2025-02-26T22:36:31.484360+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.484360+00:00","2025-02-26T22:36:31.544662+00:00"
"-64.0","2025-02-26T22:36:31.545677+00:00","2025-02-26T22:36:31.639689+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.639689+00:00","2025-02-26T22:36:31.708395+00:00"
"-64.0","2025-02-26T22:36:31.708395+00:00","2025-02-26T22:36:31.795336+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.795336+00:00","2025-02-26T22:36:31.846838+00:00"
"-64.0","2025-02-26T22:36:31.856778+00:00","2025-02-26T22:36:31.943746+00:00","8450000520.0","-63.83","2025-02-26T22:36:31.943746+00:00","2025-02-26T22:36:32.006915+00:00"
"-64.0","2025-02-26T22:36:32.007946+00:00","2025-02-26T22:36:32.090074+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.090074+00:00","2025-02-26T22:36:32.150198+00:00"
"-64.0","2025-02-26T22:36:32.150198+00:00","2025-02-26T22:36:32.240758+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.240758+00:00","2025-02-26T22:36:32.301404+00:00"
"-64.0","2025-02-26T22:36:32.301404+00:00","2025-02-26T22:36:32.397894+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.397894+00:00","2025-02-26T22:36:32.457058+00:00"
"-64.0","2025-02-26T22:36:32.457058+00:00","2025-02-26T22:36:32.549546+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.549546+00:00","2025-02-26T22:36:32.608758+00:00"
"-64.0","2025-02-26T22:36:32.608758+00:00","2025-02-26T22:36:32.700742+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.700742+00:00","2025-02-26T22:36:32.754022+00:00"
"-64.0","2025-02-26T22:36:32.754022+00:00","2025-02-26T22:36:32.841839+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.841839+00:00","2025-02-26T22:36:32.905690+00:00"
"-64.0","2025-02-26T22:36:32.905690+00:00","2025-02-26T22:36:32.995311+00:00","8450000520.0","-63.83","2025-02-26T22:36:32.995311+00:00","2025-02-26T22:36:33.060703+00:00"
"-64.0","2025-02-26T22:36:33.060703+00:00","2025-02-26T22:36:33.150405+00:00","8450000520.0","-63.83","2025-02-26T22:36:33.150405+00:00","2025-02-26T22:36:33.210619+00:00"
"-64.0","2025-02-26T22:36:33.210619+00:00","2025-02-26T22:36:33.301151+00:00","8450000520.0","-63.83","2025-02-26T22:36:33.301151+00:00","2025-02-26T22:36:33.361428+00:00"
"-64.0","2025-02-26T22:36:33.361428+00:00","2025-02-26T22:36:33.455427+00:00","8450000520.0","-63.83","2025-02-26T22:36:33.455427+00:00","2025-02-26T22:36:33.517089+00:00"
"-64.0","2025-02-26T22:36:33.517089+00:00","2025-02-26T22:36:33.609348+00:00","8450000520.0","-63.83","2025-02-26T22:36:33.609348+00:00","2025-02-26T22:36:33.673200+00:00"
"-64.0","2025-02-26T22:36:33.673200+00:00","2025-02-26T22:36:33.763390+00:00","8450000520.0","-63.83","2025-02-26T22:36:33.763390+00:00","2025-02-26T22:36:33.824355+00:00"
"-64.0","2025-02-26T22:36:33.824909+00:00","2025-02-26T22:36:33.905954+00:00","8450000520.0","-63.83","2025-02-26T22:36:33.905954+00:00","2025-02-26T22:36:33.970098+00:00"
"-64.0","2025-02-26T22:36:33.970098+00:00","2025-02-26T22:36:34.059708+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.059708+00:00","2025-02-26T22:36:34.119093+00:00"
"-64.0","2025-02-26T22:36:34.119093+00:00","2025-02-26T22:36:34.202504+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.202504+00:00","2025-02-26T22:36:34.272589+00:00"
"-64.0","2025-02-26T22:36:34.272589+00:00","2025-02-26T22:36:34.363421+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.363421+00:00","2025-02-26T22:36:34.427281+00:00"
"-64.0","2025-02-26T22:36:34.427281+00:00","2025-02-26T22:36:34.514266+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.514266+00:00","2025-02-26T22:36:34.574329+00:00"
"-64.0","2025-02-26T22:36:34.574329+00:00","2025-02-26T22:36:34.667376+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.667376+00:00","2025-02-26T22:36:34.731601+00:00"
"-64.0","2025-02-26T22:36:34.731601+00:00","2025-02-26T22:36:34.827737+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.827737+00:00","2025-02-26T22:36:34.880537+00:00"
"-64.0","2025-02-26T22:36:34.880537+00:00","2025-02-26T22:36:34.966934+00:00","8450000520.0","-63.83","2025-02-26T22:36:34.966934+00:00","2025-02-26T22:36:35.037375+00:00"
"-64.0","2025-02-26T22:36:35.037375+00:00","2025-02-26T22:36:35.129730+00:00","8450000520.0","-63.83","2025-02-26T22:36:35.129730+00:00","2025-02-26T22:36:35.193381+00:00"
"-64.0","2025-02-26T22:36:35.193381+00:00","2025-02-26T22:36:35.284674+00:00","8450000520.0","-63.83","2025-02-26T22:36:35.284674+00:00","2025-02-26T22:36:35.356756+00:00"
"-64.0","2025-02-26T22:36:35.357741+00:00","2025-02-26T22:36:35.445019+00:00","8450000520.0","-63.83","2025-02-26T22:36:35.445019+00:00","2025-02-26T22:36:35.509213+00:00"
"-64.0","2025-02-26T22:36:35.509213+00:00","2025-02-26T22:36:35.609919+00:00","8450000520.0","-63.83","2025-02-26T22:36:35.609919+00:00","2025-02-26T22:36:35.669919+00:00"
"-64.0","2025-02-26T22:36:35.669919+00:00","2025-02-26T22:36:35.764627+00:00","8450000520.0","-63.83","2025-02-26T22:36:35.764627+00:00","2025-02-26T22:36:35.826966+00:00"
"-64.0","2025-02-26T22:36:35.826966+00:00","2025-02-26T22:36:35.939374+00:00","8450000520.0","-63.83","2025-02-26T22:36:35.939374+00:00","2025-02-26T22:36:36.004317+00:00"
"-64.0","2025-02-26T22:36:36.004865+00:00","2025-02-26T22:36:36.087672+00:00","8450000520.0","-63.83","2025-02-26T22:36:36.087672+00:00","2025-02-26T22:36:36.147833+00:00"
"-64.0","2025-02-26T22:36:36.147833+00:00","2025-02-26T22:36:36.241281+00:00","8450000520.0","-63.83","2025-02-26T22:36:36.241281+00:00","2025-02-26T22:36:36.300567+00:00"
"-64.0","2025-02-26T22:36:36.301439+00:00","2025-02-26T22:36:36.403019+00:00","8450000520.0","-63.83","2025-02-26T22:36:36.403019+00:00","2025-02-26T22:36:36.469098+00:00"
"-64.0","2025-02-26T22:36:36.469098+00:00","2025-02-26T22:36:36.549401+00:00","8450000520.0","-63.83","2025-02-26T22:36:36.549401+00:00","2025-02-26T22:36:36.630293+00:00"
"-64.0","2025-02-26T22:36:36.630293+00:00","2025-02-26T22:36:36.730896+00:00","8450000520.0","-63.83","2025-02-26T22:36:36.730896+00:00","2025-02-26T22:36:36.792795+00:00"
"-64.0","2025-02-26T22:36:36.792795+00:00","2025-02-26T22:36:36.882602+00:00","8450000520.0","-63.83","2025-02-26T22:36:36.882602+00:00","2025-02-26T22:36:36.944973+00:00"
"-64.0","2025-02-26T22:36:36.945496+00:00","2025-02-26T22:36:37.026960+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.026960+00:00","2025-02-26T22:36:37.087711+00:00"
"-64.0","2025-02-26T22:36:37.087711+00:00","2025-02-26T22:36:37.179133+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.179133+00:00","2025-02-26T22:36:37.240847+00:00"
"-64.0","2025-02-26T22:36:37.244929+00:00","2025-02-26T22:36:37.324307+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.324307+00:00","2025-02-26T22:36:37.383611+00:00"
"-64.0","2025-02-26T22:36:37.383611+00:00","2025-02-26T22:36:37.483692+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.483692+00:00","2025-02-26T22:36:37.554017+00:00"
"-64.0","2025-02-26T22:36:37.554017+00:00","2025-02-26T22:36:37.649839+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.649839+00:00","2025-02-26T22:36:37.709801+00:00"
"-64.0","2025-02-26T22:36:37.709801+00:00","2025-02-26T22:36:37.800296+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.800296+00:00","2025-02-26T22:36:37.867249+00:00"
"-64.0","2025-02-26T22:36:37.867249+00:00","2025-02-26T22:36:37.953352+00:00","8450000520.0","-63.83","2025-02-26T22:36:37.953352+00:00","2025-02-26T22:36:38.013944+00:00"
"-64.0","2025-02-26T22:36:38.013944+00:00","2025-02-26T22:36:38.109319+00:00","8450000520.0","-63.83","2025-02-26T22:36:38.109319+00:00","2025-02-26T22:36:38.162917+00:00"
"-64.0","2025-02-26T22:36:38.162917+00:00","2025-02-26T22:36:38.262186+00:00","8450000520.0","-63.83","2025-02-26T22:36:38.262186+00:00","2025-02-26T22:36:38.322697+00:00"
"-64.0","2025-02-26T22:36:38.322697+00:00","2025-02-26T22:36:38.416172+00:00","8450000520.0","-63.83","2025-02-26T22:36:38.416172+00:00","2025-02-26T22:36:38.468450+00:00"
"-64.0","2025-02-26T22:36:38.468450+00:00","2025-02-26T22:36:38.557234+00:00","8450000520.0","-63.83","2025-02-26T22:36:38.557234+00:00","2025-02-26T22:36:38.637725+00:00"
"-64.0","2025-02-26T22:36:38.637725+00:00","2025-02-26T22:36:38.728449+00:00","8450000520.0","-63.83","2025-02-26T22:36:38.728449+00:00","2025-02-26T22:36:38.786628+00:00"
"-64.0","2025-02-26T22:36:38.786628+00:00","2025-02-26T22:36:38.874843+00:00","8450000520.0","-63.83","2025-02-26T22:36:38.874843+00:00","2025-02-26T22:36:38.939058+00:00"
"-64.0","2025-02-26T22:36:38.939058+00:00","2025-02-26T22:36:39.025475+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.025475+00:00","2025-02-26T22:36:39.085625+00:00"
"-64.0","2025-02-26T22:36:39.086267+00:00","2025-02-26T22:36:39.164056+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.164056+00:00","2025-02-26T22:36:39.224534+00:00"
"-64.0","2025-02-26T22:36:39.224534+00:00","2025-02-26T22:36:39.325305+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.325305+00:00","2025-02-26T22:36:39.388774+00:00"
"-64.0","2025-02-26T22:36:39.388774+00:00","2025-02-26T22:36:39.482303+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.482303+00:00","2025-02-26T22:36:39.533093+00:00"
"-64.0","2025-02-26T22:36:39.543129+00:00","2025-02-26T22:36:39.623854+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.623854+00:00","2025-02-26T22:36:39.688649+00:00"
"-64.0","2025-02-26T22:36:39.688649+00:00","2025-02-26T22:36:39.776541+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.776541+00:00","2025-02-26T22:36:39.836539+00:00"
"-64.0","2025-02-26T22:36:39.836539+00:00","2025-02-26T22:36:39.928362+00:00","8450000520.0","-63.83","2025-02-26T22:36:39.928362+00:00","2025-02-26T22:36:39.987156+00:00"
"-64.0","2025-02-26T22:36:39.989163+00:00","2025-02-26T22:36:40.076328+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.076328+00:00","2025-02-26T22:36:40.137024+00:00"
"-64.0","2025-02-26T22:36:40.137024+00:00","2025-02-26T22:36:40.233019+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.233019+00:00","2025-02-26T22:36:40.291862+00:00"
"-64.0","2025-02-26T22:36:40.291862+00:00","2025-02-26T22:36:40.377205+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.377205+00:00","2025-02-26T22:36:40.438437+00:00"
"-64.0","2025-02-26T22:36:40.438437+00:00","2025-02-26T22:36:40.525850+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.525850+00:00","2025-02-26T22:36:40.590309+00:00"
"-64.0","2025-02-26T22:36:40.590309+00:00","2025-02-26T22:36:40.676936+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.676936+00:00","2025-02-26T22:36:40.737580+00:00"
"-64.0","2025-02-26T22:36:40.737580+00:00","2025-02-26T22:36:40.828114+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.828114+00:00","2025-02-26T22:36:40.894418+00:00"
"-64.0","2025-02-26T22:36:40.895418+00:00","2025-02-26T22:36:40.977014+00:00","8450000520.0","-63.83","2025-02-26T22:36:40.977014+00:00","2025-02-26T22:36:41.043083+00:00"
"-64.0","2025-02-26T22:36:41.043083+00:00","2025-02-26T22:36:41.127229+00:00","8450000520.0","-63.83","2025-02-26T22:36:41.127229+00:00","2025-02-26T22:36:41.186990+00:00"
"-64.0","2025-02-26T22:36:41.186990+00:00","2025-02-26T22:36:41.276238+00:00","8450000520.0","-63.83","2025-02-26T22:36:41.276238+00:00","2025-02-26T22:36:41.336740+00:00"
"-64.0","2025-02-26T22:36:41.336740+00:00","2025-02-26T22:36:41.430435+00:00","8450000520.0","-63.83","2025-02-26T22:36:41.430435+00:00","2025-02-26T22:36:41.497154+00:00"
"-64.0","2025-02-26T22:36:41.497154+00:00","2025-02-26T22:36:41.589303+00:00","8450000520.0","-63.83","2025-02-26T22:36:41.589303+00:00","2025-02-26T22:36:41.649127+00:00"
"-64.0","2025-02-26T22:36:41.649127+00:00","2025-02-26T22:36:41.750294+00:00","8450000520.0","-63.83","2025-02-26T22:36:41.750294+00:00","2025-02-26T22:36:41.810800+00:00"
"-64.0","2025-02-26T22:36:41.810800+00:00","2025-02-26T22:36:41.895614+00:00","8450000520.0","-63.83","2025-02-26T22:36:41.895614+00:00","2025-02-26T22:36:41.960634+00:00"
"-64.0","2025-02-26T22:36:41.960634+00:00","2025-02-26T22:36:42.050607+00:00","8450000520.0","-63.83","2025-02-26T22:36:42.050607+00:00","2025-02-26T22:36:42.117193+00:00"
"-64.0","2025-02-26T22:36:42.118228+00:00","2025-02-26T22:36:42.208844+00:00","8450000520.0","-63.83","2025-02-26T22:36:42.208844+00:00","2025-02-26T22:36:42.269665+00:00"
"-68.5","2025-02-26T22:36:42.269665+00:00","2025-02-26T22:36:42.361384+00:00","8450000520.0","-68.17","2025-02-26T22:36:42.361384+00:00","2025-02-26T22:36:42.420253+00:00"
"-68.5","2025-02-26T22:36:42.420253+00:00","2025-02-26T22:36:42.508903+00:00","8450000520.0","-68.17","2025-02-26T22:36:42.508903+00:00","2025-02-26T22:36:42.569191+00:00"
"-68.5","2025-02-26T22:36:42.569191+00:00","2025-02-26T22:36:42.663242+00:00","8450000520.0","-68.17","2025-02-26T22:36:42.663242+00:00","2025-02-26T22:36:42.733497+00:00"
"-68.5","2025-02-26T22:36:42.733497+00:00","2025-02-26T22:36:42.823576+00:00","8450000520.0","-68.17","2025-02-26T22:36:42.823576+00:00","2025-02-26T22:36:42.886889+00:00"
"-68.5","2025-02-26T22:36:42.886889+00:00","2025-02-26T22:36:42.967422+00:00","8450000520.0","-68.17","2025-02-26T22:36:42.967422+00:00","2025-02-26T22:36:43.028036+00:00"
"-68.5","2025-02-26T22:36:43.028036+00:00","2025-02-26T22:36:43.118905+00:00","8450000520.0","-68.17","2025-02-26T22:36:43.118905+00:00","2025-02-26T22:36:43.178500+00:00"
"-68.5","2025-02-26T22:36:43.178500+00:00","2025-02-26T22:36:43.263743+00:00","8450000520.0","-68.17","2025-02-26T22:36:43.263743+00:00","2025-02-26T22:36:43.330691+00:00"
"-68.5","2025-02-26T22:36:43.330691+00:00","2025-02-26T22:36:43.419592+00:00","8450000520.0","-68.17","2025-02-26T22:36:43.419592+00:00","2025-02-26T22:36:43.479531+00:00"
"-68.5","2025-02-26T22:36:43.480502+00:00","2025-02-26T22:36:43.559263+00:00","8450000520.0","-68.17","2025-02-26T22:36:43.559263+00:00","2025-02-26T22:36:43.619864+00:00"
"-68.5","2025-02-26T22:36:43.619864+00:00","2025-02-26T22:36:43.716700+00:00","8450000520.0","-68.17","2025-02-26T22:36:43.716700+00:00","2025-02-26T22:36:43.784570+00:00"
"-68.5","2025-02-26T22:36:43.784570+00:00","2025-02-26T22:36:43.875599+00:00","8450000520.0","-68.17","2025-02-26T22:36:43.875599+00:00","2025-02-26T22:36:43.938581+00:00"
"-68.5","2025-02-26T22:36:43.938581+00:00","2025-02-26T22:36:44.029263+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.029263+00:00","2025-02-26T22:36:44.096618+00:00"
"-68.5","2025-02-26T22:36:44.096618+00:00","2025-02-26T22:36:44.190044+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.190044+00:00","2025-02-26T22:36:44.273551+00:00"
"-68.5","2025-02-26T22:36:44.273551+00:00","2025-02-26T22:36:44.364727+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.364727+00:00","2025-02-26T22:36:44.428259+00:00"
"-68.5","2025-02-26T22:36:44.428259+00:00","2025-02-26T22:36:44.514849+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.514849+00:00","2025-02-26T22:36:44.574681+00:00"
"-68.5","2025-02-26T22:36:44.574681+00:00","2025-02-26T22:36:44.675029+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.675029+00:00","2025-02-26T22:36:44.735416+00:00"
"-68.5","2025-02-26T22:36:44.735416+00:00","2025-02-26T22:36:44.823453+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.823453+00:00","2025-02-26T22:36:44.886040+00:00"
"-68.5","2025-02-26T22:36:44.886547+00:00","2025-02-26T22:36:44.985419+00:00","8450000520.0","-68.17","2025-02-26T22:36:44.985419+00:00","2025-02-26T22:36:45.045855+00:00"
"-68.5","2025-02-26T22:36:45.045855+00:00","2025-02-26T22:36:45.136485+00:00","8450000520.0","-68.17","2025-02-26T22:36:45.136485+00:00","2025-02-26T22:36:45.198827+00:00"
"-68.5","2025-02-26T22:36:45.198827+00:00","2025-02-26T22:36:45.294032+00:00","8450000520.0","-68.17","2025-02-26T22:36:45.294032+00:00","2025-02-26T22:36:45.352725+00:00"
"-68.5","2025-02-26T22:36:45.352725+00:00","2025-02-26T22:36:45.449901+00:00","8450000520.0","-68.17","2025-02-26T22:36:45.449901+00:00","2025-02-26T22:36:45.512862+00:00"
"-68.5","2025-02-26T22:36:45.513501+00:00","2025-02-26T22:36:45.599455+00:00","8450000520.0","-68.17","2025-02-26T22:36:45.599455+00:00","2025-02-26T22:36:45.672509+00:00"
"-68.5","2025-02-26T22:36:45.672509+00:00","2025-02-26T22:36:45.762989+00:00","8450000520.0","-68.17","2025-02-26T22:36:45.762989+00:00","2025-02-26T22:36:45.826066+00:00"
"-68.5","2025-02-26T22:36:45.826066+00:00","2025-02-26T22:36:45.912828+00:00","8450000520.0","-68.17","2025-02-26T22:36:45.912828+00:00","2025-02-26T22:36:45.972496+00:00"
"-68.5","2025-02-26T22:36:45.972496+00:00","2025-02-26T22:36:46.063471+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.063471+00:00","2025-02-26T22:36:46.124377+00:00"
"-68.5","2025-02-26T22:36:46.124377+00:00","2025-02-26T22:36:46.225399+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.225399+00:00","2025-02-26T22:36:46.285899+00:00"
"-68.5","2025-02-26T22:36:46.285899+00:00","2025-02-26T22:36:46.371717+00:00","8450000520.0","-68.17","2025-02-26T22:36:46.371717+00:00","2025-02-26T22:36:46.438032+00:00"
