"timestamp","azimuth","elevation"
"2025-03-01 06:54:11.879727+00:00","0.0","-23.77"
"2025-03-01 06:54:12.000354+00:00","0.0","-23.88"
"2025-03-01 06:54:12.111460+00:00","0.0","-24.04"
"2025-03-01 06:54:12.232000+00:00","0.0","-24.15"
"2025-03-01 06:54:12.347326+00:00","0.0","-24.32"
"2025-03-01 06:54:12.463977+00:00","0.0","-24.42"
"2025-03-01 06:54:12.584750+00:00","0.0","-24.53"
"2025-03-01 06:54:12.695484+00:00","0.0","-24.7"
"2025-03-01 06:54:12.816363+00:00","0.0","-24.8"
"2025-03-01 06:54:12.927337+00:00","0.0","-24.91"
"2025-03-01 06:54:13.049190+00:00","0.0","-25.08"
"2025-03-01 06:54:13.169448+00:00","0.0","-25.19"
"2025-03-01 06:54:13.279454+00:00","0.0","-25.34"
"2025-03-01 06:54:13.390062+00:00","0.0","-25.44"
"2025-03-01 06:54:13.510579+00:00","0.0","-25.53"
"2025-03-01 06:54:13.629113+00:00","0.0","-25.66"
"2025-03-01 06:54:13.751159+00:00","0.0","-25.74"
"2025-03-01 06:54:13.860491+00:00","0.0","-25.82"
"2025-03-01 06:54:13.981771+00:00","0.0","-25.93"
"2025-03-01 06:54:14.102231+00:00","0.0","-26.0"
"2025-03-01 06:54:14.212655+00:00","0.0","-26.1"
"2025-03-01 06:54:14.333544+00:00","0.0","-26.15"
"2025-03-01 06:54:14.443001+00:00","0.0","-26.21"
"2025-03-01 06:54:14.563546+00:00","0.0","-26.3"
"2025-03-01 06:54:14.683619+00:00","0.0","-26.35"
"2025-03-01 06:54:14.793722+00:00","0.0","-26.42"
"2025-03-01 06:54:14.913782+00:00","0.0","-26.46"
"2025-03-01 06:54:15.033998+00:00","0.0","-26.51"
"2025-03-01 06:54:15.144143+00:00","0.0","-26.57"
"2025-03-01 06:54:15.264008+00:00","0.0","-26.61"
"2025-03-01 06:54:15.384044+00:00","0.0","-26.65"
"2025-03-01 06:54:15.494290+00:00","0.0","-26.7"
"2025-03-01 06:54:15.614535+00:00","0.0","-26.73"
"2025-03-01 06:54:15.733288+00:00","0.0","-26.77"
"2025-03-01 06:54:15.844021+00:00","0.0","-26.8"
"2025-03-01 06:54:15.965007+00:00","0.0","-26.83"
"2025-03-01 06:54:16.075129+00:00","0.0","-26.87"
"2025-03-01 06:54:16.196098+00:00","0.0","-26.9"
"2025-03-01 06:54:16.316335+00:00","0.0","-26.92"
"2025-03-01 06:54:16.427521+00:00","0.0","-26.94"
"2025-03-01 06:54:16.537896+00:00","0.0","-26.94"
"2025-03-01 06:54:16.659034+00:00","0.0","0.0"
"2025-03-01 06:54:16.779779+00:00","0.0","0.0"
"2025-03-01 06:54:17.001670+00:00","0.0","-0.03"
"2025-03-01 06:54:17.122211+00:00","0.0","-0.1"
"2025-03-01 06:54:17.232878+00:00","0.0","-0.24"
"2025-03-01 06:54:17.353959+00:00","0.0","-0.35"
"2025-03-01 06:54:17.474988+00:00","0.0","-0.46"
"2025-03-01 06:54:17.586025+00:00","0.0","-0.62"
"2025-03-01 06:54:17.706945+00:00","0.0","-0.73"
"2025-03-01 06:54:17.817618+00:00","0.0","-0.84"
"2025-03-01 06:54:17.938715+00:00","0.0","-1.0"
"2025-03-01 06:54:18.055933+00:00","0.0","-1.11"
"2025-03-01 06:54:18.167167+00:00","0.0","-1.27"
"2025-03-01 06:54:18.287949+00:00","0.0","-1.38"
"2025-03-01 06:54:18.399052+00:00","0.0","-1.49"
"2025-03-01 06:54:18.519782+00:00","0.0","-1.65"
"2025-03-01 06:54:18.641218+00:00","0.0","-1.76"
"2025-03-01 06:54:18.751414+00:00","0.0","-1.92"
"2025-03-01 06:54:18.871764+00:00","0.0","-2.03"
"2025-03-01 06:54:18.991846+00:00","0.0","-2.14"
"2025-03-01 06:54:19.102492+00:00","0.0","-2.3"
"2025-03-01 06:54:19.222608+00:00","0.0","-2.41"
"2025-03-01 06:54:19.332659+00:00","0.0","-2.52"
"2025-03-01 06:54:19.452768+00:00","0.0","-2.68"
"2025-03-01 06:54:19.573380+00:00","0.0","-2.78"
"2025-03-01 06:54:19.684158+00:00","0.0","-2.95"
"2025-03-01 06:54:19.803994+00:00","0.0","-3.05"
"2025-03-01 06:54:19.915627+00:00","0.0","-3.16"
"2025-03-01 06:54:20.039162+00:00","0.0","-3.32"
"2025-03-01 06:54:20.155441+00:00","0.0","-3.43"
"2025-03-01 06:54:20.264467+00:00","0.0","-3.54"
"2025-03-01 06:54:20.384542+00:00","0.0","-3.7"
"2025-03-01 06:54:20.504687+00:00","0.0","-3.8"
"2025-03-01 06:54:20.615077+00:00","0.0","-3.97"
"2025-03-01 06:54:20.735529+00:00","0.0","-4.07"
"2025-03-01 06:54:20.855634+00:00","0.0","-4.18"
"2025-03-01 06:54:20.965579+00:00","0.0","-4.34"
"2025-03-01 06:54:21.086879+00:00","0.0","-4.45"
"2025-03-01 06:54:21.207258+00:00","0.0","-4.62"
"2025-03-01 06:54:21.318197+00:00","0.0","-4.72"
"2025-03-01 06:54:21.439311+00:00","0.0","-4.83"
"2025-03-01 06:54:21.550001+00:00","0.0","-4.99"
"2025-03-01 06:54:21.670984+00:00","0.0","-5.1"
"2025-03-01 06:54:21.781904+00:00","0.0","-5.2"
"2025-03-01 06:54:21.902793+00:00","0.0","-5.37"
"2025-03-01 06:54:22.023920+00:00","0.0","-5.47"
"2025-03-01 06:54:22.134926+00:00","0.0","-5.64"
"2025-03-01 06:54:22.254560+00:00","0.0","-5.75"
"2025-03-01 06:54:22.373493+00:00","0.0","-5.85"
"2025-03-01 06:54:22.483815+00:00","0.0","-6.02"
"2025-03-01 06:54:22.604710+00:00","0.0","-6.12"
"2025-03-01 06:54:22.715464+00:00","0.0","-6.23"
"2025-03-01 06:54:22.836174+00:00","0.0","-6.39"
"2025-03-01 06:54:22.957273+00:00","0.0","-6.5"
"2025-03-01 06:54:23.069923+00:00","0.0","-6.66"
"2025-03-01 06:54:23.178988+00:00","0.0","-6.77"
